date,rented bike count,hour,temperature(°c),humidity(%),wind speed (m/s),visibility (10m),dew point temperature(°c),solar radiation (mj/m2),rainfall(mm),snowfall (cm),seasons,holiday,functioning day
2017-12-11,67,2AM,-4.2,35,3.4,2000,-17.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,45,3AM,-4.7,38,2.4,2000,-16.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,44,4AM,-5.2,35,3.2,2000,-18.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,86,5AM,-5.6,38,3.2,1974,-17.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,136,6AM,-5.9,39,2.9,1979,-17.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,325,7AM,-6.0,39,3.1,1996,-17.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,653,8AM,-6.0,38,3.6,1994,-18.0,0.01,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,326,9AM,-5.9,36,5.1,1941,-18.6,0.1,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,212,10AM,-5.3,32,4.5,2000,-19.4,0.62,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,226,11AM,-4.7,36,3.8,2000,-17.5,1.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,247,12PM,-5.2,33,4.6,1973,-19.0,1.26,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,241,1PM,-5.4,32,5.1,1986,-19.5,1.24,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,253,2PM,-5.4,31,4.1,1945,-19.9,1.13,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,269,3PM,-5.5,33,4.5,2000,-19.2,0.92,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,277,4PM,-6.0,40,4.0,2000,-17.4,0.55,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,361,5PM,-7.1,44,4.2,2000,-17.3,0.18,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,557,6PM,-7.9,43,3.3,2000,-18.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,371,7PM,-8.6,45,3.9,2000,-18.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,254,8PM,-9.3,49,3.8,2000,-18.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,266,9PM,-9.7,51,2.5,2000,-17.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,222,10PM,-10.2,50,3.0,2000,-18.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,174,11PM,-10.7,53,1.2,2000,-18.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,133,12AM,-11.0,51,1.1,2000,-19.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,127,1AM,-11.2,51,1.1,2000,-19.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,95,2AM,-11.5,50,0.7,2000,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,54,3AM,-11.6,50,2.2,1995,-19.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,46,4AM,-11.6,47,2.1,1982,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,65,5AM,-11.6,45,2.8,1951,-21.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,104,6AM,-11.8,47,2.5,1973,-20.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,280,7AM,-12.1,50,2.3,1929,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,580,8AM,-12.3,52,1.3,1914,-20.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,275,9AM,-11.8,46,2.9,1956,-21.1,0.1,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,184,10AM,-10.5,45,3.3,1855,-20.1,0.6,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,201,11AM,-9.4,42,3.1,1815,-19.9,0.93,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,228,12PM,-8.3,35,2.9,1967,-21.0,1.14,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,225,1PM,-6.9,37,2.4,1955,-19.1,1.22,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,258,2PM,-5.4,32,2.0,1930,-19.5,1.12,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,250,3PM,-5.8,30,2.8,2000,-20.6,0.92,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,248,4PM,-6.0,29,2.8,1983,-21.2,0.58,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,305,5PM,-7.0,32,2.6,2000,-20.9,0.19,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,529,6PM,-7.7,36,1.0,2000,-20.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,350,7PM,-8.2,43,1.1,2000,-18.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,260,8PM,-8.4,42,1.0,2000,-19.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,270,9PM,-8.8,43,1.4,1999,-19.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,256,10PM,-9.0,45,1.3,1999,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,173,11PM,-9.3,47,2.1,2000,-18.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,168,12AM,-9.5,48,1.3,1996,-18.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,183,1AM,-10.2,52,1.6,1997,-18.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,120,2AM,-10.4,53,1.8,1949,-18.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,79,3AM,-10.9,55,1.8,1913,-18.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,41,4AM,-11.4,58,1.3,1907,-18.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,68,5AM,-11.5,58,1.1,1923,-18.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,109,6AM,-11.9,57,1.1,1974,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,310,7AM,-11.7,53,1.6,1998,-19.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,591,8AM,-11.4,47,3.3,2000,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,340,9AM,-11.1,46,3.4,1981,-20.4,0.1,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,202,10AM,-9.5,39,2.1,1875,-20.9,0.6,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,251,11AM,-8.1,35,1.8,1806,-20.9,0.96,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,267,12PM,-6.5,30,2.9,1945,-21.2,1.17,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,251,1PM,-5.8,28,2.9,1887,-21.4,1.23,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,240,2PM,-4.7,27,2.9,1883,-20.8,1.12,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,240,3PM,-4.9,26,3.1,1887,-21.5,0.89,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,278,4PM,-4.5,26,2.2,2000,-21.1,0.56,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,392,5PM,-5.6,29,1.7,2000,-20.8,0.18,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,537,6PM,-6.6,33,1.1,2000,-20.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,373,7PM,-6.6,31,1.6,2000,-20.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,263,8PM,-7.6,35,0.8,2000,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,271,9PM,-8.3,39,1.0,2000,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,271,10PM,-8.9,39,0.1,2000,-20.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,174,11PM,-9.2,44,0.4,1978,-19.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,171,12AM,-9.5,50,0.6,1953,-18.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,170,1AM,-9.8,48,0.8,2000,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,107,2AM,-10.6,44,0.8,1903,-20.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,80,3AM,-10.7,48,0.4,1651,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,52,4AM,-11.0,50,0.8,1718,-19.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,62,5AM,-10.8,48,0.8,1648,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,108,6AM,-11.0,55,0.8,1541,-18.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,279,7AM,-10.9,57,1.1,1387,-17.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,621,8AM,-10.4,54,1.1,1432,-17.9,0.01,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,305,9AM,-9.4,44,0.5,1680,-19.4,0.13,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,189,10AM,-7.7,43,0.9,1555,-18.1,0.35,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,247,11AM,-6.1,38,1.0,1587,-18.1,0.52,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,278,12PM,-4.9,34,1.3,1768,-18.3,0.6,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,282,1PM,-3.8,32,0.9,1827,-18.1,0.52,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,294,2PM,-2.7,28,0.7,1857,-18.7,0.65,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,301,3PM,-2.5,29,1.1,1667,-18.1,0.48,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,335,4PM,-2.4,28,0.9,1878,-18.4,0.35,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,382,5PM,-2.9,31,0.6,1723,-17.7,0.09,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,612,6PM,-3.5,35,1.1,1414,-16.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,410,7PM,-4.2,40,0.9,1216,-15.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,277,8PM,-4.8,43,1.1,1397,-15.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,316,9PM,-4.8,45,0.8,1351,-14.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,309,10PM,-4.9,44,1.1,1369,-15.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,211,11PM,-5.6,53,1.2,1290,-13.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,227,12AM,-5.7,53,0.6,1262,-13.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,241,1AM,-6.3,57,0.4,1148,-13.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,162,2AM,-6.8,58,0.4,1089,-13.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,110,3AM,-6.9,56,0.5,1111,-14.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,69,4AM,-7.1,59,0.8,1058,-13.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,68,5AM,-7.5,64,0.9,989,-13.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,129,6AM,-7.4,64,0.7,906,-13.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,285,7AM,-7.0,63,0.6,865,-12.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,658,8AM,-6.6,64,1.1,791,-12.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,330,9AM,-5.9,60,0.6,691,-12.4,0.09,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,221,10AM,-4.6,52,0.8,648,-12.9,0.34,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,279,11AM,-2.9,46,1.0,809,-12.9,0.42,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,309,12PM,-2.5,43,0.7,895,-13.3,0.34,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,325,1PM,-1.6,40,0.3,868,-13.4,0.32,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,329,2PM,-0.7,39,0.8,826,-12.9,0.35,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,342,3PM,0.1,35,1.5,946,-13.5,0.42,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,354,4PM,0.0,37,0.6,994,-12.9,0.13,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,464,5PM,-0.2,39,0.8,1016,-12.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,682,6PM,0.1,43,0.9,1485,-11.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,451,7PM,0.6,41,1.2,1550,-11.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,320,8PM,0.9,42,1.2,1113,-10.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,300,9PM,0.7,47,2.7,1283,-9.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,296,10PM,-0.1,49,2.0,870,-9.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,247,11PM,-1.3,60,2.5,792,-8.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,217,12AM,-2.6,73,3.4,787,-6.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,302,1AM,-3.4,76,2.9,582,-7.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,228,2AM,-4.1,73,2.1,567,-8.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,129,3AM,-4.5,71,1.6,651,-8.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,80,4AM,-5.0,70,2.7,702,-9.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,45,5AM,-5.6,72,2.0,662,-9.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,66,6AM,-6.1,69,2.9,765,-10.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,90,7AM,-6.7,64,2.1,977,-12.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,190,8AM,-7.3,62,2.6,1112,-13.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,195,9AM,-7.2,47,2.8,1724,-16.6,0.18,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,201,10AM,-6.2,42,2.3,1893,-17.0,0.52,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,239,11AM,-5.2,30,4.0,1991,-20.1,0.86,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,252,12PM,-4.1,28,3.8,1998,-19.9,1.08,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,296,1PM,-3.7,23,4.0,1980,-21.8,1.12,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,292,2PM,-3.4,22,4.3,1966,-22.1,1.07,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,291,3PM,-3.3,22,5.0,2000,-22.0,0.86,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,258,4PM,-3.3,24,3.5,2000,-21.0,0.54,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,277,5PM,-4.6,26,2.6,2000,-21.2,0.17,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,212,6PM,-5.3,28,3.5,2000,-21.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,173,7PM,-6.0,32,2.4,2000,-20.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,143,8PM,-6.6,37,3.4,2000,-18.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,159,9PM,-7.1,39,3.2,2000,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,155,10PM,-7.6,41,1.6,2000,-18.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,142,11PM,-8.0,41,2.2,2000,-18.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,175,12AM,-8.1,41,2.0,2000,-19.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,146,1AM,-8.4,40,1.6,2000,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,132,2AM,-8.7,40,2.8,2000,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,100,3AM,-9.0,40,3.1,2000,-20.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,41,4AM,-9.5,40,1.9,2000,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,31,5AM,-9.7,41,3.1,2000,-20.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,39,6AM,-9.9,42,2.3,2000,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,53,7AM,-10.2,42,2.3,2000,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,94,8AM,-10.7,43,0.9,2000,-20.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,122,9AM,-10.5,38,1.1,1950,-22.1,0.19,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,142,10AM,-8.5,31,1.5,1997,-22.6,0.58,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,189,11AM,-7.2,29,1.8,1926,-22.2,0.88,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,216,12PM,-4.9,25,2.6,1966,-21.9,1.08,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,223,1PM,-4.5,25,3.2,1989,-21.6,1.14,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,268,2PM,-3.2,26,3.1,1933,-20.0,1.07,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,278,3PM,-2.5,28,2.0,2000,-18.5,0.85,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,256,4PM,-2.7,31,2.3,2000,-17.5,0.54,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,266,5PM,-3.8,35,2.4,2000,-17.0,0.17,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,204,6PM,-4.7,37,1.8,2000,-17.2,0.01,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,157,7PM,-5.6,39,1.1,2000,-17.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,166,8PM,-6.0,42,0.8,2000,-16.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,168,9PM,-6.5,45,0.7,2000,-16.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,172,10PM,-6.6,50,0.6,1990,-15.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,138,11PM,-6.9,53,0.7,2000,-14.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-18,151,12AM,-5.9,50,0.6,2000,-14.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-18,97,1AM,-5.3,48,0.4,1664,-14.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-18,38,2AM,-5.0,65,0.4,990,-10.5,0.0,0.0,0.2,Winter,No Holiday,Yes
2017-12-18,32,3AM,-5.3,76,1.0,767,-8.8,0.0,0.3,0.5,Winter,No Holiday,Yes
2017-12-18,29,4AM,-5.4,81,0.7,270,-8.1,0.0,0.0,0.7,Winter,No Holiday,Yes
2017-12-18,27,5AM,-5.3,81,0.9,923,-8.0,0.0,0.0,0.8,Winter,No Holiday,Yes
2017-12-18,45,6AM,-5.2,85,0.9,271,-7.3,0.0,0.4,1.3,Winter,No Holiday,Yes
2017-12-18,96,7AM,-5.0,85,0.7,186,-7.1,0.0,0.0,1.8,Winter,No Holiday,Yes
2017-12-18,146,8AM,-4.6,86,1.2,508,-6.5,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-18,52,9AM,-4.3,89,1.0,59,-5.8,0.0,1.6,4.0,Winter,No Holiday,Yes
2017-12-18,36,10AM,-3.7,87,1.0,541,-5.5,0.03,0.0,4.8,Winter,No Holiday,Yes
2017-12-18,44,11AM,-2.9,85,1.2,243,-5.0,0.06,0.0,4.8,Winter,No Holiday,Yes
2017-12-18,62,12PM,-1.8,83,1.2,351,-4.3,0.09,1.1,5.1,Winter,No Holiday,Yes
2017-12-18,76,1PM,-0.9,84,1.2,333,-3.2,0.09,0.0,5.0,Winter,No Holiday,Yes
2017-12-18,116,2PM,0.5,76,0.9,364,-3.2,0.17,0.0,4.2,Winter,No Holiday,Yes
2017-12-18,137,3PM,1.6,73,0.9,421,-2.7,0.6,0.0,3.2,Winter,No Holiday,Yes
2017-12-18,181,4PM,1.8,76,0.8,410,-1.9,0.47,0.0,2.7,Winter,No Holiday,Yes
2017-12-18,175,5PM,0.4,84,0.8,317,-1.9,0.15,0.0,2.7,Winter,No Holiday,Yes
2017-12-18,281,6PM,0.0,88,0.6,277,-1.7,0.0,0.0,2.7,Winter,No Holiday,Yes
2017-12-18,198,7PM,1.3,65,1.1,1122,-4.5,0.0,0.0,2.7,Winter,No Holiday,Yes
2017-12-18,165,8PM,3.3,65,3.2,1172,-2.6,0.0,0.0,2.7,Winter,No Holiday,Yes
2017-12-18,148,9PM,2.8,73,2.4,831,-1.5,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-18,160,10PM,1.5,82,2.4,537,-1.2,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-18,128,11PM,0.1,81,2.9,551,-2.7,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-19,122,12AM,-1.0,73,2.3,881,-5.2,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-19,122,1AM,-2.0,72,0.8,979,-6.3,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-19,93,2AM,-2.7,72,0.9,990,-7.0,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-19,55,3AM,-2.8,58,1.6,1315,-9.9,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-19,39,4AM,-2.9,59,1.8,1286,-9.8,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-19,55,5AM,-3.9,66,0.7,1209,-9.3,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-19,78,6AM,-4.3,70,1.6,1169,-8.9,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-19,165,7AM,-4.4,64,2.8,1367,-10.1,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-19,390,8AM,-5.2,58,2.2,1594,-12.1,0.0,0.0,2.5,Winter,No Holiday,Yes
2017-12-19,199,9AM,-5.3,48,2.6,1810,-14.6,0.18,0.0,2.5,Winter,No Holiday,Yes
2017-12-19,151,10AM,-4.6,41,2.8,1815,-15.8,0.57,0.0,2.5,Winter,No Holiday,Yes
2017-12-19,174,11AM,-3.5,35,2.2,1742,-16.7,0.87,0.0,2.5,Winter,No Holiday,Yes
2017-12-19,191,12PM,-2.5,31,2.6,1778,-17.3,1.08,0.0,2.3,Winter,No Holiday,Yes
2017-12-19,189,1PM,-2.2,25,3.2,1970,-19.6,1.17,0.0,2.2,Winter,No Holiday,Yes
2017-12-19,178,2PM,-2.2,23,3.7,1971,-20.5,1.09,0.0,2.2,Winter,No Holiday,Yes
2017-12-19,195,3PM,-1.3,26,3.0,2000,-18.3,0.91,0.0,2.1,Winter,No Holiday,Yes
2017-12-19,211,4PM,-1.8,31,3.1,1993,-16.7,0.56,0.0,2.0,Winter,No Holiday,Yes
2017-12-19,256,5PM,-2.7,35,1.8,2000,-16.0,0.18,0.0,2.0,Winter,No Holiday,Yes
2017-12-19,384,6PM,-3.8,42,3.3,2000,-14.8,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-19,276,7PM,-4.5,51,2.0,2000,-13.1,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-19,225,8PM,-4.9,55,2.0,2000,-12.5,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-19,224,9PM,-5.0,57,1.9,2000,-12.2,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-19,213,10PM,-5.5,56,1.5,2000,-12.9,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-19,149,11PM,-5.8,57,1.7,2000,-12.9,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-20,142,12AM,-6.5,63,1.5,1666,-12.3,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-20,172,1AM,-7.3,67,1.1,1593,-12.3,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-20,108,2AM,-7.8,68,0.9,1642,-12.6,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-20,71,3AM,-8.1,70,1.3,1557,-12.6,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-20,38,4AM,-8.5,73,1.0,1723,-12.4,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-20,56,5AM,-8.3,67,0.9,1566,-13.3,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-20,97,6AM,-8.2,66,0.9,1718,-13.4,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-20,213,7AM,-8.1,67,0.9,1737,-13.1,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-20,466,8AM,-7.8,65,1.1,1738,-13.2,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-20,239,9AM,-6.7,62,1.1,1749,-12.7,0.09,0.0,2.0,Winter,No Holiday,Yes
2017-12-20,162,10AM,-5.4,56,1.1,1751,-12.8,0.28,0.0,2.0,Winter,No Holiday,Yes
2017-12-20,204,11AM,-4.2,51,1.1,1772,-12.8,0.4,0.0,1.9,Winter,No Holiday,Yes
2017-12-20,209,12PM,-3.2,49,1.3,1723,-12.4,0.53,0.0,1.9,Winter,No Holiday,Yes
2017-12-20,228,1PM,-1.3,43,1.0,1777,-12.3,0.8,0.0,1.7,Winter,No Holiday,Yes
2017-12-20,243,2PM,-0.5,44,1.0,1793,-11.2,0.71,0.0,1.7,Winter,No Holiday,Yes
2017-12-20,240,3PM,-0.2,45,1.0,1852,-10.7,0.41,0.0,1.6,Winter,No Holiday,Yes
2017-12-20,225,4PM,-0.5,48,1.1,1722,-10.1,0.12,0.0,1.6,Winter,No Holiday,Yes
2017-12-20,237,5PM,-0.9,70,1.1,299,-5.6,0.02,0.0,2.2,Winter,No Holiday,Yes
2017-12-20,329,6PM,-1.4,79,1.6,702,-4.5,0.0,0.1,2.2,Winter,No Holiday,Yes
2017-12-20,190,7PM,-1.5,81,1.8,751,-4.3,0.0,0.0,2.2,Winter,No Holiday,Yes
2017-12-20,165,8PM,-1.9,86,0.9,700,-3.9,0.0,0.0,2.4,Winter,No Holiday,Yes
2017-12-20,197,9PM,-2.0,83,1.2,904,-4.5,0.0,0.1,2.4,Winter,No Holiday,Yes
2017-12-20,184,10PM,-1.6,82,0.4,929,-4.2,0.0,0.0,2.3,Winter,No Holiday,Yes
2017-12-20,153,11PM,-1.1,87,1.4,349,-2.9,0.0,0.0,2.2,Winter,No Holiday,Yes
2017-12-21,166,12AM,-1.3,90,2.0,259,-2.7,0.0,0.0,2.2,Winter,No Holiday,Yes
2017-12-21,189,1AM,-1.8,90,1.6,263,-3.2,0.0,0.0,2.2,Winter,No Holiday,Yes
2017-12-21,132,2AM,-2.2,88,1.4,348,-3.9,0.0,0.0,2.2,Winter,No Holiday,Yes
